Columbia	Cards (16): BIDMC (chief), BWH (chief), Brown, Cleveland Clinic, Columbia (3), Cornell, MGH (2), Montefiore (2), Mount Sinai, NYU (2), Ochsner Clinic Foundation   GI (8): Columbia (2), Montefiore (2), Mount Sinai Morningside-West (2), NYU (2)   Heme/Onc (6): Columbia (5), Cornell   Nephrology (2): Columbia, UWash  PCCM (5): Mount Sinai, Stanford, UFlorida, UPenn, Yale  ID (2): Columbia, NYU   Endocrinology: Barnes-Jewish	Cards (16): Cleveland Clinic, Columbia (4 including 3 PSTP), Texas Heart, USC (2) Montefiore, NYU, Mt Sinai, Mt Sinai Elmhurst, Stony Brook, Morristown, UAlabama, George Washington   Heme/Onc (6): Columbia, MSK (PSTP), UCLA (PSTP), Cornell, Montefiore, Pittsburgh   Endo (1): MGH   ID (1): MGH   GI (3): USC, Columbia, Brown   Pulm/Crit (2): MGH, NYU	Cardiology (10): Columbia x4, BIDMC, Cedars, NYU, UChicago, UCLA, UTSW  Gastroenterology (8): Columbia x2, Case Western, Georgetown, MGH, Mt Sinai- West, NYU, UCSF  Heme/Onc (7): Columbia (3), MSKCC (3), UTSW  Pulm/Crit (4): Columbia, Cornell, NYU, UTSW  Endocrine (2): Columbia, MGH  Infectious Disease (1): Columbia  Nephrology (1): BIDMC	Anyone??? << It's on their website https://www.vagelos.columbia.edu/education/residencies-fellowships-and-training/internal-medicine-residency-program/meet-team/recent-graduates
Coney Island				
Cornell	Cards (8): Cornell, NYU x2, UCLA, Stonybrook, CCF, Yale, UChicago(Chief)  GI (8): Cornell x2, Vermont, Columbia x2, Duke, Montefiore, Stonybrook  Heme/Onc (8): MSKCC x3 (2 PSTP, 1 Chief), Cornell x3, Mt Sinai x2  Pulm/Crit (2): Cornell, Columbia (Chief)  ID (4): Cornell, BU, Montefiore, GW  Addiction Med (1): BU  Endo (1): Cornell  Rheum (2): HSS, Columbia  Palliative (1): Mt Sinai	GI (7): Cornell x3, Stony Brook, USC x2, Montefiore  Cards (5): Cornell, Northwell, Stony Brook, NYU, Montefiore  Heme/Onc (14): MSKCC x4 (all PSTP), Columbia, Cornell, UWisconsin, OHSU, Yale (2), NYU (2), Hopkins, Monte   Pulm/Crit (4): Cornell x2, Columbia, Hopkins  ID (2): Penn, Cornell  Endo (2): Montefiore, NYU  Rheum (1): UCSF   Geri (1): Cornell  Palliative (1): Northwestern  Clinical Leadership: NYC H&H   Global Health: UAB   GIM: UChicago   Medical Genetics: Cornell/MSKCC	Cards (10) - Cornell (3), Texas Heart (2), NYU, Penn, Stony Brook, BIDMC, Columbia   Heme/Onc (5) - MSKCC (4), Cornell  ID (2) - Cornell (2)  PCCM (10) - Cornell (2), NYU (2), Yale (2), Hopkins, U Maryland, U Chicago, UTSW  GI (6) - Cornell (2), Northwestern, Brigham, MSKCC, NYU  Rheum (2) - Columbia, Mayo Clinic   Palliative (2) - Sinai, UTSW  Endocrine (3) - Cornell (2), Penn  Allergy - Columbia  National Clinical Scholars Program @ UPENN	Cards (5): BWH (Chief), Puerto Rico, USC, BU, Baylor-THI  Endo: Mayo  Geri (3): Cornell (2, 1 Chief), BU  GI (2): Cornell (2)  Hem/Onc (13): Cornell (3, 2 are PSTP), MSKCC (2, 1 is PSTP), Columbia (3), NYU (2, 1 Chief), MDACC, Stanford, Mt Sinai  ID (2): Cornell (2)  PCCM (6): Cornell (2), MGH, Columbia (Chief), NYU, Stanford
Family Health Ctrs at NYU				
Flushing				
Garnet				
Harlem Hospital				
Interfaith				
Jacobi AECOM	Cards (12): Yalex2, Sinai MW, UF Jax, Brown, UMass, U Nebraska, OHSU, Monte, Rutgers NJMS, U Hawaii, U Oklahoma  Endo (2): UC Irvine, Mayo Rochester  Geri (1): BIDMC  GI (1): NYMC Metropolitan  Heme/onc (9): Columbia, MD Anderson, USF Morsanix2, U Buffalo, Cleveland Clinic, UTSW, MCW, U Texas HSC San Antonia  ID (1): Monte  Nephro (2): Columbia, BIDMC  PCCM (3): Zucker NS/LIJ, Monte, Westchester  Rheum (1): UChicago	Cardiology (12): Monte x3, Yale, Westchester, Columbia, Cedars-Sinai, Johns Hopkins,   Cleveland Clinic-Florida, Minnesota, VCU, Mount Sinai MSW  Geri (1): Cornell  Heme/Onc (4): NIH, Maimonides, Columbia, St. Elizabeths  Nephro (1): Columbia  Pulm/CC (5): UCSF, Rush, Cedars-Sinai, Montefiore  Rheum (3): Montefiore x2, UMiami/Jackson	Cards (11): Oregon, Monte (4), Inova Fairfax, AdventHealth, Arizona-Tucson, WVU, UCLA, Franciscan Health IL  Endo (3): MGH, UPMC, North Shore LIJ  Geriatrics/Palliative: Mount Sinai  GI (1): Mayo Clinic Fl  Heme/Onc (5): BIDMC, JHU, Montefiore, Buffalo, Connecticut  ID (2): Yale, MGH/BWH  Nephro (1): UTSW  Pulm/Crit (4): CCF, JHU, Mayo Clinic Fl, Stony Brook  Rheum (2): Monte, Michigan	
Jacobi North Central Bronx				
Jamaica				
Lincoln				
Long Island Community Hospital				
Maimonides				
Montefiore Moses and Weiler	A/I (1): Montefiore  Cards (7): Montefiore x2, Rutgers NJMS, BWH, Tulane, Northwell NS/LIJ x2  Endo (5): Mount Sinai x2, BIDMC, Penn, Tower Health  GI (8): Montefiore x2, NYP-Brooklyn Methodist, NYU, NYU-Long Island, Northwell Lenox Hill, Northwell NS/LIJ x2  Heme/Onc (4): Montefiore x3, UNC  ID (2): Yale, McMaster  Nephro (1): Penn  Pulm/Crit (1): Stony Brook  Rheum (1): Mount Sinai	Cardiology (6): Allegheny, Monte x2, North Shore/LIJ, Mount Sinai Beth Israel, Tufts, Tulane  Endocrine (3): Monte, Columbia, Mount Sinai  GI (4): Monte, SUNY Downstate, North Shore/LIJ, Stony Brook  Geriatrics (1): Cornell  Heme/Onc (2): Monte, UCSD  Palliative (2): Columbia, Lincoln Medical Center  Pulm/Crit (2): North Shore/LIJ, Mt Sinai  Rheum (2): BWH, Columbia	Cards (7): Monte x3, U Colorado, Zucker Northwell, Mt Sinai Beth Israel, Stony Brook   Crit care: Monte   Endo (4): Monte, Columbia, NYU, Mt Sinai  Geriatrics: UCSD  Heme/onc (5): NYU x2, Tufts, Columbia, Monte  ID: Mount Sinai  Palliative: NYP-Columbia/Cornell (2)  GI (4): Mt Sinai, Monte, NJMS (2)  Nephro (2): Mt Sinai, Yale  Pulm/crit care (3): Mt Sinai, Zucker Northwell, UPMC	https://www.instagramb.com/p/CIZR2vfBuCO/
Montefiore New Rochelle				
Montefiore St. Luke's Cornwall				
Montefiore Wakefield	A/I (1): Montefiore  Cards (2): Tulane, Albert Einstein (PA)  GI (1): Kentucky  Pulm/Crit (2): HCA Healthcare East, Westchester   Heme/Onc (1): Westchester  Endo (6): Montefiore, Arizona-Phoenix, Metropolitan, Lehigh, UTSW, Penn St  ID (3): UTSW, Prisma Health, Westchester			
Mount Sinai	Cards (11): Mount Sinai x3, Montefiore x 2, BIDMC, Penn, MedStar Washington, Northwestern, NYU, Tufts;   GI (9): Mount Sinai x 3, Brown, MSK, Montefiore, NYU, Stonybrook, Yale  Heme/Onc (8): Mount Sinai x3, Cornell, Northwell, Temple, UNC, Yale   Pulm/Crit (3): Mount Sinai, JHU, Northwell ;   ID (2): Penn, Columbia  Endo (2): Mount Sinai, Emory  Health Policy -National Clinician Scholars (1): Yale  Pall Care (1): Mount Sinai  Geri (1): Mount Sinai  Allergy / Immunology (1): Mount Sinai	Cards (16): Mount Sinai x3, Stony Brook x2, Montefiore x2, NYU, Yale, Brown, NS/LIJ x2, Case Western, Barnes-Jewish, Cornell, MGH  Endo (1): Mount Sinai  GI (6): USC, JHU, UChicago, UCSF, Columbia, Montefiore  Geri (1): Mount Sinai  Heme/Onc (7): Mount Sinai x4, MD Anderson x2, Yale  ID (3): Mount Sinai x2, Columbia  Nephro (1): Mount Sinai  Pulm/Crit (1): Mount Sinai  Rheum (2): Mount Sinai, NYU  National Clinician Scholars (Med/Peds): Penn/CHOP  Developmental/Behavioral Peds (Med/Peds): Northwell	A/I (1): Penn  Endocrine (2): Mount Sinai x2  Cardiology (11): Mount Sinai x4, NYU, Montefiore, NS/LIJ, Jefferson, UCLA, USC, UMiami  GI (10): Mount Sinai, Columbia, NYU, MSKCC, Montefiore, Westchester, UChicago, Cook County, Case Western, UCLA  Heme/Onc (5): Mount Sinai x2, Cornell, UCSF, MD Anderson  ID (3): Mount Sinai x3  Nephro (5): Mount Sinai x3, Columbia, UCSF  Palliative/Geri (1): Mount Sinai  Pulm/Crit (7): Mount Sinai x4, NYU, Montefiore, NS/LIJ	Cards (8): Sinai x4, NYU, Georgetown, Hopkins, UPMC  Endo (1): Sinai  GI (10): Brown, Columbia, Montefiore x4, Mayo, MSK, NYU (chief), UMD-NIH  Geriatrics/Palliative (1): Sinai  Hem/Onc (6): Sinai x3, MSK, Baylor, UCLA  ID (1): BIDMC  Palliative (1): Sinai  Pulm/CC (4): Sinai, Hopkins x2 (chief x2), UW  Rheum (1): Columbia
Mount Sinai Elmhurst	Cardiology: Tulane University, New York Presbyterian / Queens  Infectious Disease: UPMC   Heme/Onc: Carolinas Medical Center  GI: Mount Sinai South Nassau  Nephrology: University of Southern California  Nephrology/Critical Care: Elmhurst/Mount Sinai   Rheumatology: University of Pittsburgh Medical Center	Cardiology: South Brooklyn Hospital Center  Critical Care: Montefiore Medical Center  Endocrinology: Tulane University  GI: Southern Illinois University, Elmhurst Hospital, Mount Sinai South Nassau  Infectious Disease: University of Colorado  Nephrology: Elmhurst Hospital, Mount Sinai Hospital  Pulm/Crit: University of Texas at Austin, Tulane University   Rheumatology: University of Southern California, NYU Long Island	Cardiology: Danbury Hospital, Basset   Endocrinology: Stony Brook University  GI: Elmhurst Hospital, Creighton University-Arizona  Infectious Disease: Monte, UCLA  Pulm/Crit: Rutgers, Temple University   Nephrology: University of Michigan   Rheumatology: Mount Sinai Hospital	Cardiovascular Disease: University of West Virginia  GI: Creighton University, Omaha  Endocrinology: UC Davis  Neurocritical Care: North Shore Hospital / Northwell
Mount Sinai Morningside/West	How tf is this not posted +1    2024 - source   Cardiology Methodist Hospital-Houston, UTexas Medical School, University at Buffalo, Mount Sinai Morningside/West x2, Northwell Lenox Hill Hospital, Tufts Medical Center  Endocrine - U Miami/Jackson Health System, Montefiore Medical Center/Einstein  GI-University California San Diego, Mount Sinai Morningside/West, Maimonides Medical Center, University of Iowa  Geriatrics/Palliative Medicine- ISMMS Mount Sinai Hospital, UCLA Medical Center, Stanford Health Care, Memorial Sloan-Kettering  Heme-Onc - Weil Cornell Medical Center, Northwestern McGaw/NMH/VA, Northwell NS/LIJ, U Pittsburgh, Rutgers‐R W Johnson Medical School  ID ISMMS Mount Sinai Hospital, ISMMS Mount Sinai Morningside/West  Nephro Stanford   PulmCrit ISMMS Mount Sinai Hospital, Rush University Medical Center, ISMMS Mount Sinai Morningside/West  Rheum Montefiore Medical Center/Einstein, University of Iowa  Allergy SUNY HSC Brooklyn - NY	2023 - source   Cardiology - Tulane x2, Mount Sinai Medical Center Miami, Northwell Lenox Hill, University of Minnesota, U Miami/Jackson, Mount Sinai Morningside, Bassett Med Ctr, Hackensack U Medical Center, MedStar Georgetown, Baylor College of Medicine, Columbia   Endocrine - NYU Grossman, UCLA Medical Center, Montefiore Medical Center/Einstein  GI-Tufts Medical Center, Mount Sinai Morningside and Mount Sinai West, Montefiore Medical Center/Einstein, University of Illinois College of Medicine Peoria, North Shore University Hospital & Long Island Jewish Medical Center (NS/LIJ)  Geriatrics/Palliative Medicine- Icahn School of Medicine at Mount Sinai  Heme-Onc - Icahn Mount Sinai, U North Carolina, Weill Cornell Medical Center, University of Texas Health Science Center at Houston   ID U Texas, U Miami/Jackson Health System   Nephro University of Minnesota  PulmCrit Mount Sinai Morningside and Mount Sinai West x3, Westchester Medical Center, NYU Grossman School of Medicine   Rheum Icahn School of Medicine at Mount Sinai x2	GI: Mount Sinia Beth Israel (1), Case Western/Metro Health (1), 2 unmatched  Cardiology: Mt Sinai med ctr-miami Fl, westchester x2, kumamoto university, UT-houston, MS-MSW  Cardiac IMaging MS-MSW  Pulm/crit: MS-MSW, Westchester  H/O: Montefiore/einstein x2, UChicago, barnes-Jewish (WashU), Mayo-FL, MD Anderson  Addiction: Yale  Rheum: Uconn, MS main  Endocrinology: JHU  Palliative +/- Geri: MS Main x3  ID: Montefiore  Nephrology: UK nephrology	
Mount Sinai Queens				
Mount Sinai South Nassau				
Nassau U Medical Ctr				
New York Medical College				
New York Presbyterian Brooklyn Methodist				
New York Presbyterian Queens				
Northwell Forest Hills				
Northwell Lenox Hill	the silence from lenox hill is so disappointing and offputting +2			
Northwell (Long Island Jewish Med Ctr)		Cards (6): Northwell-NSLIJ, NYU Long Island, Morristown x2, RWJ, HCA Florida JFK  Endo (3): Northwell-NSLIJ x3  General IM (1): UPMC  GI (3): Northwell-NSLIJ x2, Mount Sinai  Heme/Onc (5): Northwell-NSLIJ x3, Ohio State, Brown  ID (3): Northwell-NSLIJ, Montefiore x2  Pulm/CC (2): Northwell-NSLIJ x2  Rheum (3): Northwell-NSLIJ, Montefiore, Loma Linda	https://twitter.com/KarenFriedman9/status/1466196357576896518/photo/1  Cards (11): Zucker Northwell x2, Albany Med Ctr, NYP Brooklyn Methodist, Lahey Clinic, Northwell Lenox Hill, FAU Schmidt, Stony Brook, Rutgers-RWJ, Mt Sinai Miami  GI (2): Zucker Northwell, Montefiore  Geri (1): Zucker Northwell   Heme/onc (3): Zucker Northwell x3  ID (1): USF Morsani-Tampa  Nepro (1): UCSD  Pulm/crit care (2): Zucker Northwell x2  Rheum (1): Zucker Northwell	??
Northwell Mather				
Northwell South Shore				
Northwell Staten Island UH				
Nuvance				
NYU Grossman	Addiction medicine: NYU   Adolescent med: Columbia  Allergy/immuno: Sinai (Bk)  Cards: Monte, NYU (Bk chief), UTSW (NYU chief), Cornell (Bk chief), NYU (NYU chief), BIDMC (NYU chief), BWH (NYU chief), Hopkins   Endo: UCLA  **GI: Columbia, Brooklyn hospital center, Brown, Cleveland Clinic florida, USF Morsani, UCLA (NYU chief), Scripps   Heme/onc: Columbia, NYU (x3), U Chicago, BIDMC (all NYU residents)  ID: Cornell x2 (NYU/Bk chiefs), Sinai, MSK, Yale  Pulm crit: Columbia (NYU chief), Sinai (BK), UCLA (BK), Cornell (NYU chief), Sinai, NYU (NYU chief)  Rheum: NYU x4, Sinai (BK)    **3 people didnt match GI including a Bk chief	https://www.instagram.com/p/ClzYtxFurqI/  Cardiology - Baylor, Monte, Mount Sinai/Elmhurst (2), Mount Sinai/Morningside, NYU (2), Rutgers, UT/Houston, U Maryland, USC, Vanderbilt  GI - Duke, NYP Columbia, NYU, Rutgers, Stanford, Penn (2), Vanderbilt  Heme/Onc - MSK, Mount Sinai, NYP Cornell, NYU (2), U Chicago, UNC, Pitt  PCCM - NYP Cornell (3), NYU  Rheum - HSS, JHH, NYU (2)  Addiction Medicine - NYU  Endo - NYU  GIM - MGH  Geriatrics - NYU  Health Policy - UCSF  Hospice and Palliative - Lincoln Med Center  ID - BIDMC, Stony Brook  Nephro - UCLA **This includes some NYU-BK << wow what happened to the cards match :(	Addiction Med (1): NYU  Adolescent med (1) : Columbia  Allergy/immuno (2): Michigan, Montefiore  Cardiology (8): NYU (4), Columbia, UTSW, Stony brook, Zucker LIJ  Endocrine (3): NYU (2), UCLA  GI (5): NYU (2), UCLA, SUNY HSC, Scripps clinic  Geriatrics (2): Johns Hopkins, NYU  Heme/onc (4): NYU, NYU LI, Yale, UT Austin  Pall care (2): MD Anderson, U Rochester  ID (1): Yale  Pulm/cc (7): NYU (2), UCLA (2), Yale, Tufts, Stony Brook  Nephrology (1): Columbia  Rheum (2): NYU, Northwestern     List also includes some NYU BK	Pulm/CC (6): NYU (3), Oregon, Columbia, Sinai;   Heme/onc (11): NYU Long island, NIH, Temple / Fox Chase, Pitt, MSK (2), Dana Farber / BWH, NYU, Sinai, Colorado, Penn  GI (8): Columbia, NYU, Emory, Stanford, Rutgers, UCLA, Vermont, Stony Brook,   Cards (12): Minnesota, Darthmoth, UC Davis, BU (2), NYU, University of Miami, Northwell, UC Irvine, Bridgeport Hospital, yale, Georgetown;  Geriatrics (2): Miami, Monte;   Pall care (3): NYU (3);   rheum (1): UCSF;   GIM (1): Hopkins,   ID (1): UNC,   Addiction Med (2): NYU, UW    List also includes NYU BK
NYU Long Island			NYULISOM – Gastroenterology  NYULISOM - Cardiovascular Disease (2)  NYULISOM - Allergy and Immunology  NYULISOM – Hematology/Oncology (2)  NYULISOM – Sleep Medicine  NYULISOM – Rheumatology  NYULISOM – Pulmonary-Critical Care  NYU Grossman School of Medicine – Nephrology  Mount Sinai – Gastroenterology  University of California Irvine - Rheumatology  Albany Medical Center – Gastroenterology  Mayo Clinic – Rheumatology	Any info on in-house placements?
Richmond U Med Ctr Staten Island				
Rochester General		A/I (1): UR   Cards (4): UR x3, Penn   Endo (1): UWashington   GI (3): UR x2, UPMC  Geri (1): UR   Heme/Onc (4): UR x2, UNC, Baylor   ID (2): UR, Jefferson   Palliative (2): UR, Emory   Rheum (1): BU	Cards (1): Rochester  Endo (1): Rochester  GI (3): Rochester, UConn, Kaiser LA  Geriatrics (2): Rochester x2  Heme/Onc (4): Rochester x3, Duke  ID (1): Georgetown  Nephro (1): UTSW  Palliative (1): Rochester  Pulm/Crit (1): Rochester  Rheum (1): Rochester	
Rochester Regional Unity				
Samaritan Med Ctr				
St. Barnabas				
St. John's Episcopal				
St. John's Riverside				
Stony Brook		Cardiology (5): Stony Brook, Rutgers RWJ, Mt Sinai Morningside, Deborah Heart and Lung, Albany  Endocrine (4): Stony Brook, Rutgers RWJ, Mount Sinai, Maryland  GI (3): Stony Brook, NYP-Queens, Albany  GIM (1): Northwell  Heme/Onc (2): Stony Brook, Tufts  ID (1): Georgetown  Nephro (2): UCSF, Cornell  Pulm/CC (4): NYU, Rutgers, MSKCC, Temple	Cards (5): Albany, UMass, Mt Sinai Morningside, Loyola, Scripps  Endo (3): Pitt, Stony, BU  GI (3): Stony, Cook, UCincinnati  Global Medicine (1): UWashington  Hospice/Pallative (1): MSK  ID (2): Stony, Loyola  Nephro (3): BIDMC, NSLIJ, Mt. Sinai  PCCM (1): Stony  Rheum (2): Monte, Stony  Vascular (1): Mt Sinai	Cards (3): Stony Brook, GW, Albany  GI (2): Stony Brook, NYP Brooklyn  Geri (2): U of Hawaii x2  Heme/Onc (1): Stony Brook  Hospice/Palliative (1): Northwell/LIJ  Nephrology (2): Mt Sinai, NYP Columbia  Pulm/Crit (4): Northwell/LIJ, Westchester, Umiami/Jackson, Stony Brook  Rheum (1): Stony Brook
Stony Brook Southampton				
SUNY Downstate				
SUNY Downstate Primary Care				
SUNY Upstate		Cards (4): SUNY Upstate, Mayo, Vermont, Arizona  Endo (1): SUNY Upstate  Geriatrics (2): Yale, Vanderbilt  Heme/Onc (1): SUNY Upstate  Palliative (1): Medstar Washington  Pulm/Crit (3): U Rochester, Northwell Lenox Hill, Nassau  Rheum (3): SUNY Upstate, Georgetown, Cincinnati   Sleep (2): Mayo, UCLA		
U Buffalo	A/I (1): Buffalo  Cards (5): Buffalo, SUNY Upstate, VCU, Louisville, UHS Wilson  GI (4): Buffalo, NYU-LI, Creighton (Omaha), MSMW  Heme/Onc (2): Buffalo, Inova Fairfax  Palliative (1): CCF  Pulm/Crit (4): Buffalo, Kentucky, Arizona, Kansas  Sleep Med (1): Buffalo  Neph (1): Rochester  Endo (3): Buffalo, Cooper, MCW  Geriatrics (3): UPMC, UCSF, UCSD			
U Buffalo Sisters of Charity				
United Health Services				
U Rochester	Cardio (1): UofR  Endo (1): UofR  Gastroent (3): UofR, U conn, Kaiser Permanente  Geriatrics (2): UofR x2  Heme-Onc (4) UofRx3, Duke  ID (1): Georgetown  Nephro (1): U texas southwestern  Palliative (1): UofR  Pulm/Crit (1): UofR  Rheum (1): UofR			
Westchester Med Ctr				Cards (1): U of Oklahoma  Endo, Diabetes & Met (1): Einstein Montefiore  GI (1): Westchester  Heme/Onc (2): North Shore/LIJ, SUNY Downstate  Nephro (3): Baylor, NYU, U of Washington - Seattle  Pulm/Crit (1): Westchester  Rheum (1): Loma Linda
Woodhull				
Wyckoff Heights				
Campbell U Cape Fear				
Campbell U Harnett				
Campbell U Southeastern				
Carolinas Med Ctr		Cardiology (1): Aurora Health - Minneapolis   PCCM (2): Wake Forest Baptist and Univ. of South Carolina  Heme/Onc (2): Carolinas Medical Center (2) - Charlotte  Infectious Diseases (1): UTSW - Dallas  Hospice/Palliative Care (1): UAB - Birmingham	Cardiology: Wake Forest (1), PCCM: UF (1), Prisma Greenville (1), Rheumatology: OSHU (1), Heme/Onc: CMC (1)	
Cone Health				
Duke	A/I (1): Duke  Cards (13): Duke x4, Cleveland Clinic x2, UCSD x2, BWH, Emory, Georgetown, UPMC, UNC  Endo (1): Duke, Emory  Geri (1): Rochester  GI (9): Duke x3, Baylor, Indiana, MGH, MUSC, Rochester, UCSD  Heme/Onc (6): Duke x4, JHU/NIH, UPMC  I/D (4): Duke x3, Columbia  Palliative Care (3): Duke x2, UPMC  Pulm/Crit (8): Duke x2, Cornell, Stanford, MGH/BIDMC, UNC, Colorado, UCSF  Rheum (1): UWash	https://medicine.duke.edu/news/internal-medicine-residency-program-celebrates-fellowship-match-2022-23    Cards: Duke (3), Baylor, Cleveland Clinic (3), MUSC, Stanford, Penn, UTSW  Endo: Duke  GI: Duke (3), Brown, Emory, Northwestern, UCSD, Uchicago  Geriatrics: Duke, UNC  Heme/Onc: Duke (3), Johns Hopkins, KUMC, UNC  ID: Duke (2), UCSD  Nephrology: Duke  PCCM: Duke (2), UCLA, Vandy  Rheum: Duke (2)	https://twitter.com/imresidencyduke/status/1466153606902657027?s=21Yûz    Cards: Duke (5), MUSC, Penn, Emory, Cleveland Clinic (2), UPMC, Columbia  GI: UTSW, UCSD, Duke (3), Wake Forest, USF, Mt. Sinai, Georgetown  Heme/Onc: Duke (4), UNC, NIH, UTSW  ID: UCSF, Duke (2)  Nephrology: Penn, Duke  PCCM: Penn, Cornell, Mayo, Colorado, WashU, Duke  Rheum: Duke, NYU	https://medicine.duke.edu/medicinenews/duke-internal-medicine-residency-program-celebrates -fellowship-match-2020-21
East Carolina U				
Mountain Area (MAHEC)				
Novant Health New Hanover				
U North Carolina (UNC)	Cards(9): UNC x5, Vandy, UTSW , Kentucky, Jefferson, NE Georgia  Pulm/CC(2): UNC x2  Heme/Onc(2): UNC x2  Palliative(4): UNC x3, Sinai  GI(1): UNC  Geriatrics(2): UNC  ID(2): UNC x2	100% Match Rate  Cards(9): UNC x4, BIDMC, Tennessee, Mt.Sinai, Kentucky, Ohio St  GI(3): UNC x2, MUSC   Pulm/CC(3): Baylor(chief), UNC x2  Rheum(3): BWH, Cornell, U Wash  Neph (2): UNC x2  Geriatrics (2): UNC, Duke  Heme/Onc(1): Yale  Palliative (1): UNC	Cards (3): UNC, UAB, Medical College Wisconsin  Pulm/CC (7): UNC x3, Duke, Maryland, UC Davis, Hopkins  Heme/Onc (4): UNC x2, Vandy, Wake Forest  GI (2): UPenn, UTSW  Endo (2): UNC x2  Geriatrics (4): Cornell, UNC x2, UPenn	
UNC Health Blue Ridge				
Wake Forest	Cards (3): WF x2, Carilion Clinic  GI (3): WF, Emory, Duke  Heme/Onc (3): WF x3  Pulm/Crit (2): WF, Hopkins  A/I (1): WF  Endo (1): WF  Geriatrics (1): WF  Neph (1): WF	Cards (7): WF x2, Kentucky, Carilion, UMaryland, Michigan State, UT Houston  GI (3): Kansas, Carolinas Medical Center - Charlotte, Carilion   Pulm/CC (4): WF x3, OHSU  H/O (3): WF x2, Duke  Sleep (1): Duke  Endo (1): UNC  Allergy/Immuno (2): NYU, UVA  Rheum (1): UChicago  Nephro (1): WF  Geriatrics (1): Vanderbilt  Epidemiology (1): CDC	Cards (6) - Vtech* (2) , UVA, Ohio State, MUSC, Wake  GI (5) - Vtech* (3), Wake, Baylor Dallas  Pulm/CC (3)- Wake* (3)   H/O (3)- UVA* , Wake, Medstar  Sleep Medicine (1)- Eastern VA  ID (1)- CCF  Endo (1)- UVA   Allergy/Immuno (1)- Duke  Rheum (2)- Wake (2)  POCUS (1)- OHSU (1)  Geriatric (1)- UCLA (1)  * = chief	100% Fellowship Match:Cards: Wake (2), Florida, USF, Penn State, Buffalo  Heme/Onc: Cleveland Clinic, UVA, Wake   GI: Wake  Pulm/CC: Wake (2), Tufts, USC Columbia   Geriatics: Hopkins  Allergy/Immunology: Boston U
WakeMed				
Womack Army Med Ctr				
U North Dakota				
Adena Regional				
Akron General/NEOMED				
Canton/NEOMED				
Case Western Reserve U Hospitals	Cards (11): Case x3, Michigan, Yale, Emory, Colorado, WashU, Maine, Louisville, Maryland  GI (5): Case x2, CCF, Virginia Tech, UTSW  Pulm/Crit (7): Case x2, Temple, WashU, Michigan, Maryland, UC Irvine  Heme/Onc (6): Case x2, Temple, BIDMC, Thomas Jefferson, Indiana  ID (1): CCF  Endo (2): CCF, Cincinnati  Rheum (1): CCF  A&I (1): NIH  Geriatrics (1): Northwestern  Addiction Medicine (2): Stanford, Ohio Health - Grant Med	https://twitter.com/CaseUHmed/status/1598297551933177856  Cardiology (6): CWRU, Northwell, Jefferson, Arkansas, Buffalo, WashU  Endocrine (4): CWRU, OSU, NYU, UCLA  GI (6): CWRU x2, CCF, Henry Ford, Michigan, UPMC  Heme/Onc (5): CWRU x3, Loma Linda, UChicago  ID (3): CCF, UCI, Yale  Nephro (4): CCF, Dartmouth, UTSW, Vanderbilt  Palliative (3): Brown, Mayo, MSKCC  Pulm/CC (4): CWRU x2, CCF, Arizona  Rheum (1): CWRU	https://www.uhhospitals.org/-/media/Images/Medical-Education/2022-Fellowship-Match-List.jpg?la=en&hash=6E3298B83D26BBDF9D6B3B8DFE3A079979AC5ED1	https://twitter.com/CaseUHmed/status/1334655463116263424/photo/1
Case Western Reserve U MetroHealth	Cards (1): Henry Ford  GI (1): UTSW  Heme/Onc (3): Mayo FL, Cincinnati, Georgetown  Pulm/Crit (2): Mayo, Case-Metrohealth  Sleep Med (3): Rush, Emory x2  ID (1): Mayo  Palliative (1): Case-Metrohealth	Cards (3): Summa/NEOMED, Case Western/MH, Allegheny  GI (4): IU, Scripps San Diego, Case Western/MH, Allegheny  Heme-Onc (1): Rochester  Sleep (3): Stanford, OSU, CCF  Palliative (1): Case Western/MH  Endo Crit (1): Case Western/MH	Cards (2): URochester, UOklahoma  GI (2): Case Western/MH, UC Irvine  Heme-Onc (2): VCU, McGill Canada  Sleep (1): UChicago  Pulm Crit (2): Case Western/MH, Stony Brook  ID (1): OSU	https://twitter.com/mhmedres    Cardiology (3): Allegheny Health, Aultman/NEOMED, Advocate Health  GI (4): UNC -Physician scientist track, Temple, Case Western/MH, U Nebraska  Rheum: UT-Southwestern, Boston U  Heme-Onc (3): Cleveland Clinic Foundation, Case Western/UH, LSU-Shreveport  Sleep: Beth Israel Deaconess  Pulm Crit (2): Case Western/MH, U Alabama- Birmingham  Informatics: Geisinger  100% Match
Christ Hospital				
